subjectkey,src_subject_id,sex,race,ethnic_group,phenotype,phenotype_description,twins_study,sibling_study,family_study,interview_date,interview_age,session_id,run_num,run_type,onset01_cue,onset02_ratingexpect,onset03_stim,onset04_ratingoutcome,pmod_cuetype,pmod_stimtype,pmod_expectRT,pmod_expectangle,pmod_outcomeRT,pmod_outcomeangle
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,14.181310176849363,15.99866008758545,20.641000032424927,35.2891800403595,low_cue,low_stim,1.9009006023407,20.7799650546965,2.23962116241455,29.1441986773614
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,40.59116005897522,43.59228014945984,48.22368001937866,63.683109998703,low_cue,med_stim,0.969678163528442,40.4260787400991,3.45142531394958,47.6174133632644
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,72.18628001213074,75.18740010261536,84.10555005073547,95.89512014389038,high_cue,med_stim,1.49123382568359,83.0749182616073,2.20095944404602,54.8161633787537
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,108.9833300113678,110.8840401172638,118.3420901298523,130.4913501739502,low_cue,high_stim,1.36747813224792,47.1579504521576,2.12069225311279,40.4260787400991
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,145.08013010025024,146.78076004981995,153.32650017738342,166.4881100654602,high_cue,med_stim,1.8175048828125,70.057615418303,1.37401056289673,34.4220295324327
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,171.38994002342224,174.49110007286072,180.7146701812744,194.48188018798828,low_cue,high_stim,1.10423541069031,7.44140548974372,2.06758809089661,61.0576084082825
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,199.78385996818545,202.78498005867004,216.23075008392337,231.0955400466919,low_cue,low_stim,1.12713098526001,11.6737103128848,1.08385276794434,2.98863245522946
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,236.7809901237488,238.4816300868988,243.31381011009216,255.48797011375427,high_cue,high_stim,1.6176450252533,84.1019366782968,1.3575165271759,90.0
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,264.1912100315094,267.192330121994,277.5139000415802,290.4843499660492,high_cue,high_stim,1.58631753921509,99.309940174986,1.66101956367493,79.3662255078879
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,298.38730001449585,301.18834018707275,319.9336199760437,331.08282995224,high_cue,low_stim,1.32376646995544,96.9250817383927,1.98435163497925,21.5014343240479
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,335.9846501350403,338.8857400417328,343.7383301258087,359.3933801651001,high_cue,low_stim,1.07648301124573,86.0548137709624,2.33525586128235,21.9295877501754
NDARNB616XBB,sub-0057,F,Asian,Not Hispanic or Latino,Not Applicable,Not Applicable,No,No,No,09/08/2021,322.0,ses-04,run-06,pain,366.9795501232147,368.8802499771118,380.51174998283386,394.4897999763489,low_cue,med_stim,1.28400802612305,4.13467137373642,1.08893299102783,21.1398248086577
